Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
177401	WOS:001246515500001	2024	Serious game-based learning and learning by making games: Types of game-based pedagogies and student gaming hours impact students' science learning outcomes	Ding, ACE; Yu, CH	[Ding, Ai-Chu Elisha] Univ Georgia, Dept Workforce Educ & Instruct Technol, 131 Rivers Crossing 850 Coll Stn Rd, Athens, GA 30602 USA; [Yu, Cheng-Han] Marquette Univ, Dept Math & Stat Sci, Milwaukee, WI 53233 USA	University System of Georgia; University of Georgia; Marquette University
177637	WOS:001140751700001	2024	The Dynamics of Critical Thinking Skills: A Phenomenographic Exploration from Malaysian and Vietnamese Undergraduates	Le, HV; Chong, SL	[Le, Ha Van; Chong, Su Li] Univ Teknol PETRONAS, Seri Iskandar, Perak, Malaysia; [Le, Ha Van] FPT Univ, Ho Chi Minh, Vietnam	Universiti Teknologi Petronas; FPT University
177912	WOS:001247353600001	2024	Exploring generative AI assisted feedback writing for students' written responses to a physics conceptual question with prompt engineering and few-shot learning	Wan, T; Chen, ZZ	[Wan, Tong; Chen, Zhongzhou] Univ Cent Florida, Dept Phys, Orlando, FL 32816 USA	State University System of Florida; University of Central Florida
178510	WOS:001227891300001	2024	Using Text Mining to Illuminate How Community and Technical Colleges Adapt During COVID-19	Zhu, XW; Zheng, PW; Wang, XL	[Zhu, Xiwei] Calif State Univ Stanislaus, Adv Studies Educ, Turlock, CA USA; [Zheng, Peiwen; Wang, Xueli] Univ Wisconsin Madison, Educ Leadership & Policy Anal, 251 Educ Bldg, 1000 Bascom Mall, Madison, WI 53706 USA	California State University System; California State University Stanislaus; University of Wisconsin System; University of Wisconsin Madison
178765	WOS:001125763600001	2024	Systematic Framework for Esports Training: Informing eSports Training with the Learning Sciences	Chang, YK; Chen, KY; Li, ZY	[Chang, Yoo Kyung; Chen, Keying] Columbia Univ, Teachers Coll, New York, NY USA; [Li, Ziyue] Univ Washington, Seattle, WA USA; [Chang, Yoo Kyung] Columbia Univ, Teachers Coll, 525 W 120 St,Box 8, New York, NY 10027 USA	Columbia University Teachers College; Columbia University; University of Washington; University of Washington Seattle; Columbia University Teachers College; Columbia University
178792	WOS:001309956400015	2024	The Relationship Between College Teachers' Perceived Servant Leadership and Teachers' Organisational Citizenship Behaviour: The Mediating Effect of Teachers' Psychological Capital	Gao, SY; Huang, JH	[Gao, Sunyu; Huang, Jian-Hao] Dhurakij Pundit Univ, Chinese Int Coll, Bangkok 10210, Thailand	Dhurakij Pundit University
178876	WOS:001321481400001	2024	Assessment of the Relationship Between Music Students' Self-Efficacy, Academic Performance and Their Artificial Intelligence Readiness	Wang, XZ; Li, PW	[Wang, Xinzheng; Li, Peiwen] Catholic Univ Korea, Bucheon, South Korea	Catholic University of Korea
178905	WOS:001353303600001	2024	Diagnosing and promoting learners' L2 inferential reading development through hybrid computerised dynamic assessment in the Chinese EFL classroom	Jin, C; Liu, YC	[Jin, Can; Liu, Yongcan] Univ Cambridge, Fac Educ, Cambridge, England	University of Cambridge
178906	WOS:001032303400001	2024	Exploring factors associated with higher education students' learning outcomes in emergency remote teaching environments during the COVID-19 pandemic: General patterns and individual differences	Zou, YQ; Zou, CR	[Zou, Yuqing] Univ Iowa, Dept Psychol & Quantitat Fdn, Coll Educ, Iowa City, IA USA; [Zou, Chunrui] Univ Penn, Perelman Sch Med, Philadelphia, PA 19104 USA	University of Iowa; University of Pennsylvania
179029	WOS:001383669100001	2024	Gender differences in effects of learning self-efficacy on learning burnout among higher vocational college students in China	Yang, D; Tu, CC	[Yang, Dong; Tu, Chia Ching] Krirk Univ, Int Coll, Dept Educ Adm, 43-1111 Ramindra Rd,KM 1, Bangkok 10220, Thailand	Krirk University
179176	WOS:001200695800001	2024	Pedagogical relationships in short-term study abroad programmes: exploring the role of consumer identity in collaborative learning among Chinese students in the UK	Liu, YQ; Liang, YF; Guo, YL	[Liu, Yaqiao; Guo, Yilan] Univ Manchester, Manchester, England; [Liang, Yifei] Univ Queensland, Brisbane, Australia	University of Manchester; University of Queensland
179943	WOS:001100742300001	2024	Neoliberalism, internationalization, Japanese exclusionism: the integration experiences of international academics at Japanese universities	Chen, LL; Huang, FT	[Chen, Lilan] Osaka Univ, Ctr Student Success Res & Practice, Suita, Japan; [Huang, Futao] Hiroshima Univ, Res Inst Higher Educ, Higashihiroshima, Japan; [Chen, Lilan] 565-0871 Room 501,Cocreat Innovat Bldg,1-1Yamadaok, Suita, Osaka, Japan	The University of Osaka; Hiroshima University
180097	WOS:001203355500001	2024	Enhancing undergraduates' engagement in a learning community by including their voices in the technological and instructional design	Zhu, WD; Zhu, GX; Hua, Y	[Zhu, Wangda; Hua, Ying] Cornell Univ, Dept Human Ctr Design, Ithaca, NY 14850 USA; [Zhu, Gaoxia] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore	Cornell University; Nanyang Technological University; National Institute of Education (NIE) Singapore
180747	WOS:001138806300001	2024	A Thrice-Told Tale of Japanese Staffrooms and a Transformative Journey in Searching for East Asia as Method	Fang, YP; Wang, LF	[Fang, Yanping] Nanyang Technol Univ, Singapore, Singapore; [Wang, Linfeng] Osaka Kyoiku Univ, Kashiwara, Osaka, Japan; [Fang, Yanping] Nanyang Technol Univ, Natl Inst Educ, 1 Nanyang Walk NIE2-03-19, Singapore 637616, Singapore	Nanyang Technological University; Osaka University of Education; Nanyang Technological University; National Institute of Education (NIE) Singapore
180837	WOS:001352381600001	2024	Disciplinary differences in undergraduate students' engagement with generative artificial intelligence	Qu, Y; Tan, MXY; Wang, J	[Qu, Yao; Tan, Michelle Xin Yi; Wang, Jue] Nanyang Technol Univ, Sch Social Sci, Singapore, Singapore	Nanyang Technological University
181514	WOS:001309956400012	2024	Exploring the Influence of College Students' Perceptions of Teachers' Ambidextrous Leadership on Creativity: The Mediating Role of Aesthetic Experience	Ma, YX; Huang, JH	[Ma, Yan-Xia; Huang, Jian-Hao] Dhurakij Pundit Univ, Chinese Int Coll, Dept Educ Management, Bangkok, Thailand	Dhurakij Pundit University
181913	WOS:001161211600001	2024	Factors affecting Thai EFL students' behavioral intentions toward mobile-assisted language learning	Pan, L; Ye, Y; Li, XY	[Pan, Li] Assumption Univ, Grad Sch Business & Adv Technol Management, Bangkok, Thailand; [Ye, Yan; Li, Xinyi] Stamford Int Univ, Grad Sch Educ, Bangkok, Thailand	Assumption University Thailand
182413	WOS:001234532300003	2024	The influences of ChatGPT on undergraduate students' demonstrated and perceived interdisciplinary learning	Zhong, TL; Zhu, GX; Hou, CY; Wang, YH; Fan, XY	[Zhong, Tianlong; Hou, Chenyu] Nanyang Technol Univ, Grad Coll, Singapore, Singapore; [Zhu, Gaoxia; Wang, Yuhan] Nanyang Technol Univ, Natl Inst Educ NIE, Singapore, Singapore; [Fan, Xiuyi] Nanyang Technol Univ, Lee Kong Chian Sch Med, Singapore, Singapore	Nanyang Technological University; Nanyang Technological University; National Institute of Education (NIE) Singapore; Nanyang Technological University
182434	WOS:001118785700001	2024	Foregrounding learner voice: Chinese international students' interpretations of strategy use during oral discourse socialization in Germany	Long, Y; Ding, YT	[Long, Yao] Tech Univ Berlin, Inst Language & Commun, Deutsch Fremd & Fachsprache, Berlin, Germany; [Ding, Yuting] Univ Potsdam, Inst Philosophy, Fremdsprachenlinguist, Potsdam, Germany	Technical University of Berlin; University of Potsdam
183276	WOS:001285762100001	2024	Face validity and washback effects of the shortened PTE Academic: insights from teachers in Mainland China	Wang, JW; Zheng, Y; Zou, Y	[Wang, Jingwen; Zheng, Ying; Zou, Yi] Univ Southampton, Fac Arts & Humanities, Dept Languages Cultures & Linguist, B65 Ave Campus,Highfield Rd, Southampton SO17 1BF, England	University of Southampton
183298	WOS:001133251900001	2024	Music major students' perception toward Chinese higher education curriculum in employability preparation	Wang, YG; Wang, IT	[Wang, Yu Guo; Wang, I. Ta] Univ Malaya, Fac Creat Arts, Mus Dept, Kuala Lumpur, Malaysia	Universiti Malaya
183501	WOS:001356865400001	2024	Use of Dependency-Annotated Learner Corpora in Measuring Syntactic Complexity for Granularity, Accuracy, Consistency, and Transparency: Implications for Research and Teaching	Zhang, YJ; Zhang, LJ	[Zhang, Yujie; Zhang, Lawrence Jun] Univ Auckland, Fac Educ & Social Work, Auckland, New Zealand	University of Auckland
183547	WOS:001017554700002	2024	Learner interaction with, and response to, AI-programmed automated writing evaluation feedback in EFL writing: An exploratory study	Yang, HZ; Gao, C; Shen, HZ	[Yang, Hongzhi; Gao, Chuan; Shen, Hui-zhong] Univ Sydney, Sydney Sch Educ & Social Work, Camperdown, Australia	University of Sydney
184102	WOS:001160389200001	2024	Looking Beyond Disciplinary Silos: Revealing Students' Interdisciplinary Understanding by Applying the Topic Modeling Technique	You, HYS; Hong, MJ	[You, Hyesun] Univ Iowa, Coll Educ, Dept Teaching & Learning, Sci Educ, 240 S Madison St, Iowa City, IA 52242 USA; [Hong, Minju] Univ Arkansas, Coll Educ & Hlth Profess, Educ Stat & Res Methods, 751 W Maple St, Fayetteville, AR 72701 USA	University of Iowa; University of Arkansas System; University of Arkansas Fayetteville
184409	WOS:000777030600001	2024	Combating Language and Academic Culture Shocks-International Students' Agency in Mobilizing Their Cultural Capital	Bai, L; Wang, YX	[Bai, Li; Wang, Ying Xian] Queensland Univ Technol, Fac Business & Law, Level 10,Z Block,Gardens Point Campus,2 George St, Brisbane, Qld 4000, Australia	Queensland University of Technology (QUT)
184658	WOS:001069908000001	2024	Micro language planning in Mandarin-dominated Chinese language education: voices from dialect-background heritage learners in New Zealand	Chen, L; Wang, DP	[Chen, Lin; Wang, Danping] Univ Auckland, Sch Cultures Languages & Linguist, Auckland, New Zealand; [Chen, Lin] Bldg 207,18 Symonds St, Auckland 1010, New Zealand	University of Auckland
184793	WOS:001237383600001	2024	The Experiences of International Researchers in Japanese Companies: A Graduate Capital Perspective	Li, M; Huang, FT	[Li, Ming] Osaka Univ, Osaka, Japan; [Huang, Futao] Hiroshima Univ, Hiroshima, Japan; [Li, Ming] Osaka Univ, Inst Transdisciplinary Grad Degree Programs, 1-1 Yamadaoka, Suita, Osaka 5650871, Japan	The University of Osaka; Hiroshima University; The University of Osaka
184822	WOS:001264851800001	2024	Examining the direct and indirect impacts of verbatim source use on linguistic complexity in integrated argumentative writing assessment	Cai, HY; Yan, X	[Cai, Huiying; Yan, Xun] Univ Illinois, Dept Linguist, Champaign, IL USA; [Yan, Xun] Beckman Inst Adv Sci & Technol, Urbana, IL USA	University of Illinois System; University of Illinois Urbana-Champaign
185069	WOS:001194531500001	2024	A Comparative Study of Chinese/Korean Faculty and British/American Faculty in Japanese Universities	Huang, FT; Chen, LL	[Huang, Futao] Hiroshima Univ, Hiroshima, Japan; [Chen, Lilan] Osaka Univ, Suita, Osaka, Japan; [Chen, Lilan] Osaka Univ, Ctr Student Success Res & Practice, Room 501,1-1 Yamadaoka,Cocreat Innovat Bldg, Suita, Osaka 5650871, Japan	Hiroshima University; The University of Osaka; The University of Osaka
185081	WOS:001071518900001	2024	Love stories in a differential equations classroom	Ma, YP; Tang, GL	[Ma, Yanping] Loyola Marymount Univ, Los Angeles, CA USA; [Tang, Gail] Univ La Verne, La Verne, CA USA; [Ma, Yanping] Univ Hall Suite 2700,1 LMU Dr, Los Angeles, CA 90045 USA	Loyola Marymount University; University of La Verne
185183	WOS:001261809900001	2024	Informal professional learning through collaborative action research: Fostering backstage dialogue among new EAP teachers	Tan, TH; Tan, WHE	[Tan, Teck Heng] Natl Univ Singapore, NUS Coll, Singapore, Singapore; [Tan, Woon Hong Eunice] Nanyang Technol Univ, Language & Commun Ctr, Singapore, Singapore	National University of Singapore; Nanyang Technological University
185236	WOS:001060309800001	2024	Enhancing students' learning experience using social networking applications: evidence from a random experiment	Zhu, WD; Hua, Y	[Zhu, Wangda; Hua, Ying] Cornell Univ, Human Ctr Design, Ithaca, NY 14850 USA	Cornell University
185282	WOS:001197367200001	2024	Research strength analysis, pedagogical components, and effectiveness of translanguaging: a systematic literature review	Zhang, Z; Ma, QH; Liu, C; Li, L	[Zhang, Zheng; Ma, Qianhui; Liu, Chuan; Li, Li] Western Univ, Fac Educ, London, ON, Canada; [Ma, Qianhui] Western Univ, Fac Educ, London, ON N6G 1G7, Canada	Western University (University of Western Ontario); Western University (University of Western Ontario)
185696	WOS:001224192800001	2024	ChatGPT in higher education: factors influencing ChatGPT user satisfaction and continued use intention	Yu, CC; Yan, JZ; Cai, N	[Yu, Chengcheng; Cai, Na] Gachon Univ, Dept Business Adm, Seongnam, South Korea; [Yan, Jinzhe] Gachon Univ, Coll Business, Seongnam, South Korea	Gachon University; Gachon University
185842	WOS:001320433300001	2024	Teaching Multilingual Learners in Rural Communities: Negotiating Ethics of Teacher Identity	Li, SZ; Jiang, L; Sun, WY; Fan, FF	[Li, Shuzhan] Ithaca Coll, Dept Educ, Ithaca, NY 14850 USA; [Jiang, Lei] Univ Kansas, Dept Educ Leadership & Policy Studies, Lawrence, KS USA; [Sun, Wenyang] Univ Utah, Dept Educ Culture & Soc, Salt Lake City, UT USA; [Fan, Feifei] Long Beach Polytech High Sch, Long Beach Unified Sch Dist, Dept World Languages, Long Beach, CA USA	Ithaca College; University of Kansas; Utah System of Higher Education; University of Utah
185871	WOS:001250608400001	2024	Foreign language anxiety and study abroad: Chinese students' voices of experiencing foreign language anxiety during their graduate study in Australia	Zhang, HY; Tan, HZ	[Zhang, Hangyu] Univ Melbourne, Fac Arts, Sch Languages & Linguist, Parkville, Vic, Australia; [Tan, Hazel] Monash Univ, Fac Educ, Melbourne, Vic, Australia	University of Melbourne; Monash University
185943	WOS:001191599300001	2024	Developing a Project-Based Learning Course Model Combined with the Think-Pair-Share Strategy to Enhance Creative Thinking Skills in Education Students	Li, MM; Tu, CC	[Li, Meng-Meng; Tu, Chia-Ching] Krirk Univ, Int Coll, Dept Educ Adm, Bangkok 10220, Thailand	Krirk University
186294	WOS:001067366500003	2024	Why do students reply? Uncovering the socio-semantic entanglement in web annotation activities	Chen, BD; Chen, ZX	[Chen, Bodong] Univ Penn, Grad Sch Educ, Philadelphia, PA 19104 USA; [Chen, Bodong; Chen, Zixi] Univ Minnesota, Coll Educ & Human Dev, Minneapolis, MN 55455 USA	University of Pennsylvania; University of Minnesota System; University of Minnesota Twin Cities
186749	WOS:001080183300001	2024	Cross-Classified Item Response Theory Modeling With an Application to Student Evaluation of Teaching	Huang, SJ; Cai, L	[Huang, Sijia] Indiana Univ Bloomington, Dept Counseling & Educ Psychol, 201 N Rose Ave, Bloomington, IN 47405 USA; [Cai, Li] UCLA Grad Sch Educ, Adv Quantitat Methodol Program & Informat Studies, Educ & Psychol, 405 Hilgard Ave, Los Angeles, CA 90095 USA	Indiana University System; Indiana University Bloomington
186828	WOS:001207499900001	2024	From mock interviews to real job interviews: Assessing the efficacy of business Chinese instruction	Shi, ZQ; Li, S	[Shi, Zhongqi] Columbia Univ, Dept East Asian Languages & Cultures, New York, NY 10027 USA; [Li, Shuai] Georgia State Univ, Dept World Languages & Cultures, Atlanta, GA USA	Columbia University; University System of Georgia; Georgia State University
187030	WOS:001400380300008	2024	My Japanese is Blue, Because it Makes Me Blue: Centering Emotion in Language Practices Through Language Mapping	Yao, YY; Jin, YM	[Yao, Yaya] Kyushu Univ, Grad Sch Design, Fukuoka, Japan; [Jin, Yimeng] Kyushu Univ, Grad Sch Syst Life Sci, Fukuoka, Japan	Kyushu University; Kyushu University
187236	WOS:001190049900002	2024	ChatGPT as a CALL tool in language education: A study of hedonic motivation adoption models in English learning environments	Qu, KY; Wu, XD	[Qu, Kunyang] Univ Queensland, Brisbane, Australia; [Wu, Xuande] Univ Edinburgh, Edinburgh, Scotland	University of Queensland; University of Edinburgh
187754	WOS:000934942200001	2024	Intrinsic and Extrinsic Motivation in Distance Education: A Self-Determination Perspective	Zhou, ZK; Zhang, YY	[Zhou, Zikai; Zhang, Yuanyuan] Univ Southern Mississippi, Hattiesburg, MS USA; [Zhou, Zikai] Univ Southern Mississippi, Sch Leadership, Gulf Pk, Long Beach, MS 39560 USA	University of Southern Mississippi; University of Southern Mississippi
187911	WOS:001321928800002	2024	Learning from watching dialog and monolog videos in online STEM courses	Qian, YX; Hong, YC; Chi, M	[Qian, Yingxiao] Univ South Carolina, Coll Educ, Dept Leadership Learning Design & Inquiry, Columbia, SC 29208 USA; [Hong, Yi-Chun; Chi, Michelene] Arizona State Univ, Mary Lou Fulton Teachers Coll, Tempe, AZ 85281 USA	University of South Carolina System; University of South Carolina Columbia; Arizona State University; Arizona State University-Tempe
188108	WOS:001282500900001	2024	Using Social Media Data to Understand Citizen Perceptions of Urban Planning in a City Simulation Game	Qiu, YJ; Lin, YL; He, JY; Lu, HM	[Qiu, Yujia; Lin, Yanliu; He, Junyao; Lu, Hongmei] Univ Utrecht, Utrecht, South Africa	
188304	WOS:001285993700001	2024	Struggling like fish out of water: a qualitative case study of Chinese international students' acculturative stress in the UK	Jiang, XM; Xiao, ZM	[Jiang, Xiaoming; Xiao, Zhimin] Univ Essex, Sch Hlth & Social Care, Colchester, England	University of Essex
188596	WOS:001370324700001	2024	Examining the Dimensionality of the Self-Perceptions of Creativity Scale Using Psychometric Network Analysis: A Tutorial	Gao, QY; Qian, MH; Wang, AX; Dai, SH	[Gao, Qianyi] Univ Iowa, Coll Educ, 240 S Madison St, Iowa City, IA 52242 USA; [Qian, Meihua; Wang, Andrew Xianyong] Clemson Univ, Clemson, SC USA; [Dai, Shenghai] Washington State Univ, Bremerton, WA USA	University of Iowa; Clemson University; Washington State University
188886	WOS:001268836800001	2024	The Impact of COVID-19 on International Students: A Qualitative Synthesis	Wang, YH; Liu, J	[Wang, Yahui] Queen Mary Univ London, Dept Language Ctr, London, England; [Liu, Jia] Kings Coll London, Ctr Educ, Room 2-12,Shepherds House,Guys Campus, London SE1 9RT, England	University of London; Queen Mary University London; University of London; King's College London
189383	WOS:000950144900001	2024	Students' extrinsic and intrinsic motivation improvements in learning defense engineering based on project-based learning	Deng, YY; Shi, C	[Deng, Yanyao] Univ Exeter, Sch Educ, Exeter, England; [Shi, Chao] Binghamton Univ, Dept Syst Sci & Ind Engn, Binghamton, NY 13902 USA	University of Exeter; State University of New York (SUNY) System; Binghamton University, SUNY
