Article_ID	WOS_ID	Year	Title	Authors	Total_Authors
84573	WOS:000399823400003	2017	Dramatic Declines in Higher Education Appropriations: State Conditions for Budget Punctuations	Li, AY	1
84612	WOS:000399351400003	2017	Voices of Chinese international students in USA colleges: I want to tell them that...'	Heng, TT	1
84665	WOS:000407409400003	2017	Acculturational homophily	Xu, DF	1
84771	WOS:000415792400002	2017	Australian teacher education: inside-out, outside-in, backwards and forwards?	Ling, LM	1
84787	WOS:000402606900002	2017	Mainland Chinese students at an elite Hong Kong university: habitus-field disjuncture in a transborder context	Xu, CL	1
85540	WOS:000404019100005	2017	Ten Years After the Spellings Commission: From Accountability to Internal Improvement	Liu, OL	1
85640	WOS:000396577300004	2017	An In-depth Analysis of Learning Goals in Higher Education: Evidence from the Programming Education	Xia, BS	1
85857	WOS:000404092400028	2017	Agreement, Complement, and Disagreement to Why Are Some Reactions Slower at Higher Temperatures?	Ge, YB	1
85859	WOS:000423275100004	2017	Developing twenty-first century competencies through the arts: a case study of a high performing secondary school band in Singapore	Tan, L	1
86209	WOS:000397472600007	2017	Teaching EFL Writing: An Approach Based on the Learner's Context Model	Lin, Z	1
86289	WOS:000412731800005	2017	Using online discussion forums to support learning of paraphrasing	Tan, KE	1
86583	WOS:000786263000002	2017	Teachers who Initiate Changes with an Ebook-Integrated Curriculum: Revisiting the Developmental Assumptions of Stages of Concerns in the Concerns-Based Adoption Model	Min, MN	1
86732	WOS:000405496500006	2017	Factors Associated With Student Academic Achievement at Community Colleges	Yu, HW	1
86892	WOS:000405901200008	2017	Three Levels of Push-Pull Dynamics Among Chinese International Students' Decision to Study Abroad in the Canadian Context	Chen, JM	1
86914	WOS:000406114900003	2017	The Point of the Point: Washington's Student Achievement Initiative through the Looking Glass of a Community College	Li, AY	1
87224	WOS:000411641400006	2017	The Monkey King Meets the Spiderman: Narrative Inquiry into Chinese Students' Academic Socialization Experiences in a U.S. University	Zhu, G	1
87306	WOS:000401787400011	2017	Acid-Base Poker: A Card Game Introducing the Concepts of Acid and Base at the College Level	Zhang, XM	1
87345	WOS:000408826400003	2017	The Celebration of Ghosts: A Postmodern Theoretical Framework of Meaning-Making in Visual Art Education	Guo, W	1
87355	WOS:000410400600005	2017	Localizing College Retention Efforts: The Distance between Theoretical Orientation and Institution-Specific Needs	Xu, YJ	1
87436	WOS:000403115700002	2017	Preparing Culturally and Linguistically Competent Teachers for English as an International Language Education	Li, GF	1
87583	WOS:000414155400006	2017	Reclaiming quality in higher education: a human factor approach	Cheng, M	1
87623	WOS:000424410600001	2017	Energy splitting in a finite periodic multiple-well potential	Song, DY	1
87642	WOS:000405907700024	2017	Cooperative Activity as Mediation in the Social Adjustment of Chinese International Students	Ma, JQ	1
87704	WOS:000413435700005	2017	Transnational learning and Chinese sayings	Liu, H	1
87726	WOS:000402606900009	2017	Cultural capital, family background and education: choosing university subjects in China	Sheng, XM	1
87848	WOS:000451100100007	2017	Improving Early Reading Skills in Young Children Through an iPad App: Small-Group Instruction and Observational Learning	Chai, Z	1
88035	WOS:000392398200008	2017	Un-American: Latina high school students' testimonios of American and white conflation in the middle of nowhere	Chang, A	1
88132	WOS:000413921700007	2017	The dynamics of study-work choice and its effect on intended and actual university attainment	Gong, XD	1
88280	WOS:000410423900004	2017	Novel games can come from novice game makers	Chen, M	1
88356	WOS:000419209100004	2017	AN INVESTIGATION INTO FINDING COMMON MISTAKES OF WRITING SKILLS BY TEAM WORKING ON FACEBOOK	Tài, PT	1
88374	WOS:000409277400008	2017	The Planning, Implementation, and Assessment of an International Internship Program: An Exploratory Case Study	Wu, SL	1
88545	WOS:000391086700004	2017	Paving the Way For Differentiated Instruction in Rural Classrooms Under Common Core State Standards: An Interview with Carolyn Callahan	Wu, EH	1
88562	WOS:000400382900009	2017	Transnational Chinese Students' Literacy and Networking Practices	Wang, XQ	1
88579	WOS:000452708000004	2018	Passion and vision for inclusion: A case study of China's rural pre-service teachers training program	Pang, YH	1
89024	WOS:000451679700002	2018	The influence of Confucianism on Chinese politics and foreign policy	Zhao, QS	1
89167	WOS:000445754800009	2018	Public university governance in China and Australia: a comparative study	Hong, M	1
89341	WOS:000432029000006	2018	Coping Strategies of International Chinese Undergraduates in Response to Academic Challenges in US Colleges	Heng, TT	1
89439	WOS:000436032400001	2018	The Panorama of the Last Decade's Theoretical Groundings of Educational Leadership Research: A Concept Co-Occurrence Network Analysis	Wang, YY	1
90004	WOS:000444914200001	2018	Student evaluation of academic literacy workshops and individual consultations: A study in an Australian university	Ma, LPF	1
90111	WOS:000437478000001	2018	Exploring the Orientation and Use of Textbook Lingua-Cultural Resources to Teach and Learn English for Lingua Franca Communication	Yu, MH	1
90141	WOS:000429351700005	2018	Neoliberal global assemblages: The emergence of public international high-school curriculum programs in China	Liu, SN	1
90337	WOS:000448053800012	2018	DESIGNING AND LAUNCHING A YEAR-LONG EXECUTIVE EDUCATION PROGRAMME AT LSE CONFUCIUS INSTITUTE FOR BUSINESS LONDON - CHINESE LANGUAGE AND CULTURE FOR BUSINESS (CLCB)	Xiang, CH	1
90448	WOS:000445440100010	2018	Introduction to Research: A New Course for First-Year Undergraduate Students	Chen, W	1
90503	WOS:000446177300005	2018	Progression Trend of Scientific Reasoning from Elementary School to University: a Large-Scale Cross-Grade Survey Among Chinese Students	Ding, L	1
90594	WOS:000515680500001	2018	L1 in the IRF cycle: a case study of Chinese EFL classrooms	Li, JY	1
90637	WOS:000419816900026	2018	Subjective and Objective Cancer Screening Knowledge Among White- and Blue-Collar Chinese Midlife Adults	Hou, SI	1
90955	WOS:000433325800007	2018	Conducting research with young Chinese-Australian students in health and physical education and physical activity: epistemology, positionality and methodologies	Pang, B	1
91314	WOS:000439831200003	2018	The relationship between receptive and productive vocabulary knowledge: a perspective from vocabulary use in sentence writing	Zhong, HF	1
91325	WOS:000426081200002	2018	Correlation between sustainability education and engineering students' attitudes towards sustainability	Tang, KHD	1
91337	WOS:000442238100005	2018	Mathematics readiness of first-year college students and missing necessary skills: perspectives of mathematics faculty	Er, SN	1
92072	WOS:000452465500004	2018	The Southeast Asian higher education space: Transnational, international or national in new ways?	Cheng, MW	1
92519	WOS:000452938500003	2018	University governance in China and Japan: Major findings from national surveys	Huang, FT	1
92638	WOS:000441873000009	2018	Recasts and output-only prompts, individual learner factors and short-term EFL learning	Li, HF	1
92639	WOS:000452776200005	2018	Student configuration and place-making in fully online language learning	Sun, SYH	1
92736	WOS:000431677300001	2018	Social media as a student response system: new evidence on learning impact	Liu, C	1
92777	WOS:000454523700108	2018	Practice Approach of the Integration of Confucian Ritual and Musical Thought into the Construction of Campus Culture in Colleges and Universities	Yang, RC	1
93016	WOS:000429791800006	2018	Using Cluster Bootstrapping to Analyze Nested Data With a Few Clusters	Huang, FL	1
93140	WOS:000443164700002	2018	An Analysis of Student Experiences with Concept Mapping in a Foundational Undergraduate Engineering Course	Fang, N	1
93547	WOS:000452776200003	2018	Computer-mediated collaborative writing in L2 contexts: an analysis of empirical research	Li, MM	1
93563	WOS:000441641400005	2018	Exploring the complex and non-linear evolution of Chinese international students' experiences in US colleges	Heng, TT	1
93585	WOS:000428458600002	2018	Analogy between electromagnetic potentials and wave-like dynamic variables with connections to quantum theory	Yang, C	1
93843	WOS:000429403400001	2018	Predictors of Foreign Language Anxiety: A Study of College-Level L2 Learners of Chinese	Luo, H	1
93904	WOS:000441050200009	2018	A pathway to constant becoming': time, temporalities and the construction of self among South Korean educational migrants in Singapore	Kang, Y	1
94235	WOS:000435665400007	2018	Exploring the role of intertextuality in promoting young ELL children's poetry writing and learning: a discourse analytic approach	Hong, HL	1
94472	WOS:000428733000002	2018	A Taiwan study abroad program on aging, culture, and healthcare	Hou, SI	1
94546	WOS:000447479800025	2018	New insights into the process of peer review for EFL writing: A process-oriented socio-cultural perspective	Zhao, HH	1
94573	WOS:000423528600002	2018	Digital affordances on WeChat: learning Chinese as a second language	Jin, L	1
94659	WOS:000452782700002	2018	The effectiveness of a bilingual education program at a Chinese university: a case study of social science majors	Li, M	1
94710	WOS:000446863700002	2018	Reevaluating collegiality: Relationality, learning communities, and possibilities	Chang, MK	1
94789	WOS:000427248300004	2018	Language learners' perceptions of having two interactional contexts in eTandem	Yang, SJ	1
94824	WOS:000418572300007	2018	A robust interpretation of teaching evaluation ratings	Bi, HH	1
95020	WOS:000427560600003	2018	Different is not deficient: contradicting stereotypes of Chinese international students in US higher education	Heng, TT	1
95055	WOS:000441050200002	2018	Compromise and complicity in international student mobility: the ethnographic case of Indian medical students at a Chinese university	Yang, PD	1
95336	WOS:000435683200003	2018	A demographic and epistemological divide: problematizing diversity and equity education in traditional, rural teacher education	Han, KT	1
95472	WOS:000433188800016	2018	Early Career Outcomes of International Bachelor's Degree Recipients from U.S. Institutions: The Role of International Status and Region of Origin	Jiang, XS	1
95515	WOS:000440107600008	2018	A set of indicators for measuring and comparing university internationalisation performance across national boundaries	Gao, Y	1
95579	WOS:000432646900027	2018	Let There Be Light: Hypothesis-Driven Investigation of Ligand Effects in Photoredox Catalysis for the Undergraduate Organic Chemistry Laboratory	Chen, SM	1
95722	WOS:000447913800010	2018	Testing the three-way interaction effect of academic stress, academic self-efficacy, and task value on persistence in learning among Korean college students	You, JW	1
95753	WOS:000427343300010	2018	Higher education financing in Japan: Trends and challenges	Huang, FT	1
95758	WOS:000437721900004	2018	Measuring Spoken Collocational Competence in Communicative Speaking Assessment	Xu, J	1
95799	WOS:000433645200022	2018	Experience of nursing students with standardized patients in simulation-based learning: Q-methodology study	Ha, EH	1
96068	WOS:000456978800004	2018	Being Good Pharisees: The Joy of Inauthentic Community	Long, DS	1
96449	WOS:000419005700004	2018	The Experience and Persistence of College Students in STEM Majors	Xu, YJ	1
96493	WOS:000434334600010	2018	Political habitus in cross-border student migration: a longitudinal study of mainland Chinese students in Hong Kong and beyond	Xu, CL	1
96499	WOS:000425685400006	2018	Student enrolment in Malaysian higher education: is there gender disparity and what can we learn from the disparity?	Wan, CD	1
96615	WOS:000436061300004	2018	Theory, practice and policy: A longitudinal study of university knowledge exchange in the UK	Zhang, QT	1
96738	WOS:000441050200008	2018	Higher education, English, and the idea of the West': globalizing and encountering a global south regional university	Ha, PL	1
96741	WOS:000437680400004	2018	Exploring Alumni's Intention to Engage in Nonmonetary Activities: A Cross-Generational Comparison Study	Chen, MM	1
97008	WOS:000424050000004	2018	Veterans Going to College: Evaluating the Impact of the Post-9/11 GI Bill on College Enrollment	Zhang, L	1
97034	WOS:000429177700002	2018	English Writing via a Social Networking Platform	Yu, WCW	1
97111	WOS:000419910900007	2018	When Choices Become Chances: Extending Boudon's Positional Theory to Understand University Choices in Contemporary China	Liu, Y	1
97256	WOS:000445097600018	2018	Multilevel Modeling Myths	Huang, FL	1
97588	WOS:000424758400008	2018	An anatomy of authority: the Bologna and ASEM education secretariats as policy actors and region builders	Dang, QA	1
97637	WOS:000433188800004	2018	But I Learn More Bad Grammars When I Write to My Classmates: Acquiring Academic Literacies in a Multicultural Writing Class	Chen, T	1
97833	WOS:000445157000002	2018	A curriculum model for IT infrastructure management in undergraduate business schools	Yang, SC	1
97901	WOS:000439195500012	2018	International faculty at Japanese universities: their demographic characteristics and work roles	Huang, FT	1
98221	WOS:000437715500005	2018	Teaching around the world for 106 days: my Semester at Sea experience	Kang, S	1
98249	WOS:000455508500008	2018	The Effects of Cross-Cultural Distance Learning Model on the Linguistic and Affective Domain of EFL Learners in Korea	Chang, BM	1
98602	WOS:000437147100009	2018	Meaningful Gamification and Students' Motivation: A Strategy for Scaffolding Reading Material	Ling, LTY	1
98699	WOS:000434023300004	2018	Home Education and Law in China	Sheng, XM	1
98708	WOS:000450270400017	2018	Using Bronfenbrenner's Ecological Approach to Understand Academic Advising with International Community College Students	Zhang, YL	1
98718	WOS:000438499700005	2018	Foreign faculty at Japanese universities: Profiles and motivations	Huang, FT	1
98749	WOS:000439677400011	2018	Education and transition to work: Evidence from Vietnam, Cambodia and Nepal	Chen, S	1
98908	WOS:000440048800008	2018	Place', space' and dialogue': conceptualising dialogic spaciality in English faith-based universities	Su, F	1
99125	WOS:000435626100012	2018	Do mentoring, information, and nudge reduce the gender gap in economics majors?	Li, HH	1
99208	WOS:000454523700019	2018	Study on the Problems Existing in Chinese Piano Education and Improvement Measures	Zhu, WJ	1
99349	WOS:000450269400009	2018	Work a Way Out: Breaking Monoethnic Isolation through On-Campus Employment	Su, MW	1
99359	WOS:000441600500001	2018	Can professional skepticism be learned? Evidence from China	Liu, X	1
99460	WOS:000457482100016	2018	Examining Construct Validity of the Student Online Learning Readiness (SOLR) Instrument Using Confirmatory Factor Analysis	Yu, T	1
99478	WOS:000435626100010	2018	The puzzle of missing female engineers: Academic preparation, ability beliefs, and preferences	Shi, Y	1
99666	WOS:000440887700005	2018	A failed circulation: the Montessori method and teaching materials in Republican China (1912-1949)	Li, KY	1
99875	WOS:000443901400008	2018	The Invisible Group: Acculturation of International Women Partners on United States Campuses	Lin, HF	1
99922	WOS:000447816500013	2018	Is a Metal Ions in a Sea of Delocalized Electrons?	Lang, PF	1
100023	WOS:000436925800002	2018	Teachers' Capacity of Instruction for Developing Higher - Order Thinking Skills for Upper Secondary Students - A Case Study in Teaching Mathematics in Vietnam	Cao, TH	1
100094	WOS:000432035700011	2018	Studying Religion and Language Teaching and Learning: Building a Subfield	Han, HM	1
100125	WOS:000436211200024	2018	Room-Temperature C-H Functionalization Sequence under Benchtop Conditions for the Undergraduate Chemistry Laboratory	Chen, SM	1
100311	WOS:000506198800001	2019	Services for young children with disabilities in China's rural area: a case study	Pang, YH	1
101192	WOS:000472951500006	2019	Citations of Norms and Lines of Flight in One Immigrant Boy's Performances of Masculinities and Reading Identities	Qin, KJ	1
102235	WOS:000474589300003	2019	Deconstructing Doctoral Students' Socialization from an Institutional Logics Perspective: A Qualitative Study of the Socialization of Chinese Doctoral Students in Finland	Zheng, GM	1
102475	WOS:000458945000002	2019	MOOC learners' demographics, self-regulated learning strategy, perceived learning and satisfaction: A structural equation modeling approach	Li, K	1
102782	WOS:000499959500004	2019	Evaluating Online Learning Orientation Design With a Readiness Scale	Liu, JHC	1
103020	WOS:000479672100001	2019	Efficiency for Whom? Varying Impact of Performance-Based Funding on Community Colleges in Louisiana	Hu, XD	1
103218	WOS:000460354700007	2019	Robotics and kinetic design for underrepresented minority (URM) students in building education: Challenges and opportunities	Yi, H	1
103387	WOS:000455527400008	2019	A turning point in Sino-Canadian relations: 1968 and the favourable political climate	Li, SK	1
104088	WOS:000461183900006	2019	Examining the applied aspirations in the ESP genre analysis of published journal articles	Cheng, A	1
104453	WOS:000450404300003	2019	BIM-Enabled Pedagogy Approach: Using BIM as an Instructional Tool in Technology Courses	Hu, M	1
104650	WOS:000474308100003	2019	Beyond the English Box: Constructing and Communicating Knowledge Through Translingual Practices in the Higher Education Classroom	Chang, SY	1
104745	WOS:000474330300010	2019	Effects of Private Tutoring on English Performance: Evidence from Senior High Students in Taiwan	Chang, CH	1
104856	WOS:000511610400002	2019	The impact of occupational needs for education on education aspirations: a hybrid fixed effects model with lagged endogenous variables	Liu, L	1
105024	WOS:000454085100010	2019	Using Facebook for Academic Purposes: Current Literature and Directions for Future Research	Niu, L	1
105053	WOS:000471225300005	2019	A Practice-based Study of Chinese Students' Learning - Putting Things Together	Xu, JQ	1
105210	WOS:000484904500001	2019	Teacher candidates' perceived learning in an international exchange programme: an ICT course exemplar	Zhang, ZC	1
105428	WOS:000463701300005	2019	The way collaboration benefits vocational students: a case study of a joint venture college in China	Gao, Y	1
105487	WOS:000486855600004	2019	Correcting Fixed Effect Standard Errors When a Crossed Random Effect Was Ignored for Balanced and Unbalanced Designs	Lai, MHC	1
105859	WOS:000486255700002	2019	Bridging an engagement gap: towards equitable, community-based technology leadership practice	Chang, E	1
106181	WOS:000494043600011	2019	The undefined figure: Instructional designers in the open educational resource (OER) movement in higher education	Ren, XY	1
106558	WOS:000460006000005	2019	CAN PARTICIPATORY ACTION RESEARCH EMPOWER PARTICIPANTS IN ADULT EDUCATION STUDIES?	Zhu, YD	1
106598	WOS:000454587300003	2019	Beyond workforce preparation: contested visions of 'twenty-first century' education reform	Chang, E	1
106788	WOS:000704644800001	2019	Using reflections and questioning to engage and challenge online graduate learners in education	Liu, YL	1
106792	WOS:000489906100006	2019	The Weight of the Metric: Performance Funding and the Retention of Historically Underserved Students	Li, AY	1
106858	WOS:000488299400004	2019	Effects of L1/L2 Captioned TV Programs on Students' Vocabulary Learning and Comprehension	Wang, YT	1
107424	WOS:000489327800006	2019	Understanding the Heterogeneity of International Students' Experiences: A Case Study of Chinese International Students in US Universities	Heng, TT	1
107548	WOS:000474317300006	2019	Fostering both extensive and intensive threaded discourse-Discussion thread development and class size	Qiu, MZ	1
107903	WOS:000469625900001	2019	Made in contemporary China: exploring the national identity of Chinese international undergraduate students in the US	Zhao, K	1
108006	WOS:000460133900009	2019	Choices, risks and rational conformity: extending Boudon's positional theory to understand higher education choices in contemporary China	Liu, Y	1
108109	WOS:000463854400001	2019	A systemic approach to leveraging student engagement in collaborative learning to improve online engineering education	Qiu, RG	1
108805	WOS:000487344100003	2019	A Narrative Inquiry of the Influence of Canadian Pre-Service Teachers' Chinese Language Learning on Cross-Cultural Learning Through Reciprocal Learning	Deng, YH	1
108912	WOS:000498062500002	2019	Social media engagement and Chinese international student recruitment: understanding how UK HEIs use Weibo and WeChat	Zhu, YM	1
108937	WOS:000472049100010	2019	Accounting for mathematicians' priorities in mathematics courses for secondary teachers	Lai, Y	1
108948	WOS:000463295000001	2019	Situating videoconferencing in a connected class toward intercultural knowledge development: A comparative reflection approach	Dai, Y	1
108982	WOS:000477734800002	2019	Teaching and Learning Without a Textbook: Undergraduate Student Perceptions of Open Educational Resources	Lin, H	1
109127	WOS:000498407700013	2019	Art and Design Education in the Ecology of Care	Tan, MKB	1
109239	WOS:000472761300001	2019	Neoliberalism as exception: the New High-Quality School project in Shanghai	Tan, C	1
109301	WOS:000496508500004	2019	A curriculum model for cybersecurity master's program: A survey of AACSB-accredited business schools in the United States	Yang, SC	1
109309	WOS:000461805900001	2019	Constant self-initiated teacher change, factors, and mechanism: A narrative inquiry	Li, YL	1
109773	WOS:000460613100018	2019	Education Abroad for International Student Advisors: What Is the Impact on Their Professional Development?	Liu, W	1
109860	WOS:000462383000011	2019	The risk factors of abusive relationships for nontraditional students	Min, H	1
110011	WOS:000486209900003	2019	Confucian home education in China	Sheng, XM	1
110142	WOS:000510154100003	2019	Are the procedures of recruiting and selecting developing countries' officials for scholarship programs fair?: The examination of the KOICA Master's degree program	Kang, K	1
110411	WOS:000483743700016	2019	Pedagogical Practices of Mobile Learning in K-12 and Higher Education Settings	Bai, H	1
110549	WOS:000461804400004	2019	Academic Performance in Community Colleges: The Influences of Part-Time and Full-Time Instructors	Xu, D	1
110620	WOS:000484789500013	2019	Key ideas in a proof: The case of the irrationality of √2	Yan, XH	1
110669	WOS:000469004900008	2019	Cultural and creative industries in modern languages	Ma, HL	1
110729	WOS:000473284000002	2019	New patterns of governance in higher education: Predictors of the shift toward academic capitalism	Song, SY	1
110904	WOS:000483414700005	2019	VoiceThread: Utilization of Technology for Library Instruction	Tang, YQ	1
111005	WOS:000468148000013	2019	Expanding Meaningfulness: Perceptions and Strategy Use of Chinese International Graduate Students in Disciplinary Reading	Wang, Y	1
111035	WOS:000456801100002	2019	The Effects of First-Generation Status on Student Engagement and Outcomes at Liberal Arts Colleges	Dong, SH	1
111177	WOS:000459858800012	2019	The effects of class size and instructional technology on student learning performance	Shi, M	1
111212	WOS:000475792300003	2019	Mentor teacher professional identity development in a year-long teacher residency	Chu, YT	1
111599	WOS:000460315500021	2019	Assessment of economic threshold concepts in higher education	Tang, T	1
111944	WOS:000490670900001	2019	Formative assessment practices in undergraduate microwave engineering education	You, KY	1
112259	WOS:000456471000014	2019	Side effects in education: Winners and losers in school voucher programs	Zhao, Y	1
112387	WOS:000472028000002	2019	Two more takes on the critical: Intersectional and interdisciplinary scholarship grounded in family histories and the Asia-Pacific	Chang, B	1
112407	WOS:000474674700003	2019	Financing higher education in an imperfect world	Long, NV	1
112995	WOS:000568362100005	2020	Evaluating the Impact of the Post-9/11 GI Bill on College Enrollment for Veterans With Service-Connected Disabilities	Zhang, L	1
113659	WOS:000556685200001	2020	Do the conditions in Chinese secondary school education imply a need for global citizenship education? An exploration of six secondary schools in Jiangsu	Hong, Y	1
114310	WOS:000539642300001	2020	China 'goes out' in a centre-periphery world: Incentivizing international publications in the humanities and social sciences	Xu, X	1
114468	WOS:000523000600001	2020	Focusing on the Practice of Distributed Leadership: The International Evidence From the 2013 TALIS	Liu, Y	1
114985	WOS:000511528300005	2020	The visible hand behind study-abroad waves: cram schools, organizational framing and the international mobility of Chinese students	Lin, L	1
115288	WOS:000579306600001	2020	Language gap between college introductory physics textbooks and high school physics textbooks	Yun, EJ	1
115402	WOS:000514588600002	2020	The school as a learning organisation in China	Tan, C	1
115431	WOS:000535766500008	2020	We only speak Chinese at home: A case study of an immigrant Chinese family's Family Language Policy in New Zealand	Li, S	1
115827	WOS:000498101200001	2020	Analytic Practical Theory of Education and German Critical Padagogik: Comparing Their Critical Dimension	Wei, FL	1
116486	WOS:000495482500001	2020	Restorying a Newbie Teacher's 3D Virtual Teaching Trajectory, Resilience, and Professional Development Through Action Research: A Narrative Case Study	Chen, JCC	1
116709	WOS:000501643800009	2020	Effects of peer-led debriefing using simulation with case-based learning: Written vs. observed debriefing	Ha, EH	1
116918	WOS:000594794100003	2020	Studying Chinese language in higher education: The translanguaging reality through learners' eyes	Wang, DP	1
117118	WOS:000550946700001	2020	Engaging Bourdieu's habitus with Chinese understandings of embodiment: Knowledge flows in Health and Physical Education in higher education in Hong Kong	Pang, BN	1
117241	WOS:000533006700001	2020	Transnationalizing lifelong learning: taking the standpoint of Chinese immigrant mothers	Zhu, YD	1
117437	WOS:000508693600001	2020	Two decades of havoc: A synthesis of criticism against PISA	Zhao, Y	1
117504	WOS:000530021000002	2020	COHERENT AND PARADOXICAL PROFESSIONAL IDENTITIES OF A TAIWANESE ENGLISH TEACHER IN JAPAN	Lin, SW	1
117720	WOS:000598799800013	2020	Use of magic performance as a schema disruption method to facilitate flexible thinking	Li, T	1
118095	WOS:000500837600001	2020	Unpacking the Relationship Between Formulaic Sequences and Speech Fluency on Elicited Imitation Tasks: Proficiency Level, Sentence Length, and Fluency Dimensions	Yan, X	1
118229	WOS:000501637400001	2020	Scrutinising the positions of students and teacher engaged in argumentation in a high school physics classroom	Wang, JL	1
118285	WOS:000530041200003	2020	Data-Driven Decision Making Literacy among Rural Community College Leaders in Iowa: The Role of Leadership Competencies	Chen, Y	1
118790	WOS:000519571500014	2020	Using model texts as a form of feedback in L2 writing	Kang, EY	1
119092	WOS:000528687500002	2020	Is School Out for the Summer? The Impact of Year-Round Pell Grants on Academic and Employment Outcomes of Community College Students	Liu, VYT	1
119118	WOS:000548104600001	2020	Lessons from the unexpected adoption of online teaching for an undergraduate genetics course with lab classes	Zhou, C	1
119471	WOS:000476690500001	2020	How Does Variation in the State's Choice Over Higher Education Governance Affect University Restructuring? A Time-Series-Cross-Sectional Analysis	Song, SY	1
120064	WOS:000533076100003	2020	'Chinese Students Syndrome' in Australia: colonial modernity and the possibilities of alternative framing	Song, XL	1
120203	WOS:000496879600001	2020	The Potential for Learning Specialized Vocabulary of University Lectures and Seminars Through Watching Discipline-Related TV Programs: Insights From Medical Corpora	Dang, TNY	1
120231	WOS:000596612800004	2020	Unpacking learner's growth in geometric understanding when solving problems in a dynamic geometry environment: Coordinating two frames	Yao, XQ	1
120247	WOS:000598878800001	2020	The role of the International Institute of Teachers College in the founding history of American comparative education	Bu, LP	1
120256	WOS:000515183600007	2020	What is the ideal time to provide corrective feedback? Replication of Li, Zhu & Ellis (2016) and Arroyo & Yilmaz (2018)	Li, SF	1
120443	WOS:000508943800007	2020	Institutional governance of Chinese private universities: the role of the communist party committee	Liu, X	1
120510	WOS:000532227000001	2020	On becoming a doctoral student: Chinese doctoral students' socialization of capital and habitus in academia	Weng, TH	1
121032	WOS:000586067100004	2020	Learning between two systems: a Chinese student's reflexive narrative in a China-Australia articulation programme	Dai, K	1
121207	WOS:000501088000001	2020	Toward a Framework for (Re)Thinking the Ethics and Politics of International Student Mobility	Yang, PD	1
121306	WOS:000605740200004	2020	The Role of Classroom-Situated Game-Based Language Learning in Promoting Students' Communicative Competence	Wang, Q	1
121406	WOS:000491733000001	2020	On a New Algorithm for Removing Repeating Patterns in Similarity Analysis	Cui, ZM	1
121452	WOS:000595826000012	2020	Heterogeneity of Learners' Behavioral Patterns of Watching Videos and Completing Assessments in Massive Open Online Courses (MOOCs): A Latent Class Analysis	Kang, IG	1
121555	WOS:000892602900001	2020	On the exploration of a mobile executive functioning coaching solution for students with and without disabilities in post-secondary STEM education	Xie, JR	1
121558	WOS:000551959800007	2020	Adoption of mobile technologies in learning: an agribusiness case	Xu, P	1
121804	WOS:000586031600007	2020	A robust approach for assessing teaching performance during regular reviews	Bi, HH	1
121963	WOS:000469677200001	2020	Beyond high-stakes exam: A neo-Confucian educational programme and its contemporary implications	Tan, C	1
122437	WOS:000596690500001	2020	Robotics application for the advanced integration of design and technology in architecture	Yi, H	1
122578	WOS:000734286700014	2020	Raciolinguistic ideology in first-year university (non)heritage Chinese classes	Chang, S	1
122874	WOS:000510242700002	2020	Performance Funding Policy Impacts on STEM Degree Attainment	Li, AY	1
123239	WOS:000505251800004	2020	It Broadens Our Horizon: English Learners Learn Through Global Literature and Cultural Discussion	Wang, Y	1
123441	WOS:000536347800001	2020	Capital, habitus, and education in contemporary China: Understanding motivations of middle-class families in pursuing studying abroad in the United States	Wang, X	1
123486	WOS:000503078800004	2020	MANOVA: A Procedure Whose Time Has Passed?	Huang, FL	1
123725	WOS:000586772800016	2020	Why Japanese? Why Not Japanese? A Case Study of Chinese International Students Studying Japanese at American Universities	Xu, J	1
123866	WOS:000517399800011	2020	American Students' Cultural Adjustment in China: Experiences and Coping Strategies	Yang, J	1
123885	WOS:000512796200001	2020	From deficit-based teaching to asset-based teaching in higher education in BANA countries: cutting through 'either-or' binaries with a heteroglossic plurilingual lens	Lin, AMY	1
123958	WOS:000539801800004	2020	Factors Influencing Chinese Students' Choice of an International Branch Campus: A Case Study	Li, FX	1
123972	WOS:000575777700006	2020	After Words: Negotiating Participant and Portraitist Response in the Study Aftermath	Liu, PP	1
124035	WOS:000837780200001	2020	A new classification scheme for teaching reaction types in general chemistry	Wang, B	1
124111	WOS:000581638700001	2020	A Bayesian Statistics Course for Undergraduates: Bayesian Thinking, Computing, and Research	Hu, JC	1
124197	WOS:000541822100005	2020	Do college science laboratory courses inherit the gender gap from lecture courses?	Zhang, LP	1
124379	WOS:000593465900004	2020	Cumulative disadvantage of college mismatch from college admission to graduation in the United States	Kang, C	1
124536	WOS:000782453200004	2020	Teaching Research Skills to Vocational Learners: Teaching Chefs to Research	Zhen, W	1
124611	WOS:000517850200001	2020	Who benefits from selective education? Evidence from elite boarding school admissions	Shi, Y	1
124666	WOS:000506132200001	2020	Researching as a critical secretary: a strategy and praxis for critical ethnography	Chang, E	1
124757	WOS:000556014400001	2020	Building an Equalized Technology-Mediated Advising Structure: Academic Advising at Community Colleges in the Post-COVID-19 Era	Hu, XD	1
124761	WOS:000593092700001	2020	Diversity without integration? Racialization and spaces of exclusion in international higher education	Jiang, SN	1
124865	WOS:000551472400001	2020	To Be an Apolitical Political Scientist: A Chinese Immigrant Scholar and (Geo)politicized American Higher Education	Liu, Q	1
125089	WOS:000526402000002	2020	A simple introduction to programming and statistics with decision trees in R	Tang, M	1
125194	WOS:000540012300007	2020	An Ethico-Onto-Epistemological Approach to Literacy Research	Song, AY	1
