Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
135025	WOS:000502637500001	2021	Internationalization of public administration education in China: International students' perspective	Sun, CX; Bwanali, TR; Berry, F; Yi, HT	[Sun, Chunxia] Huazhong Univ Sci & Technol, Coll Publ Adm, Urban Management, Wuhan, Hubei, Peoples R China; [Bwanali, Thomson Raphael] Huazhong Univ Sci & Technol, Coll Publ Adm, Adm Management, Wuhan, Hubei, Peoples R China; [Berry, Frances] Florida State Univ, Publ Adm, Tallahassee, FL 32306 USA; [Yi, Hongtao] Ohio State Univ, John Glenn Coll Publ Affairs, Columbus, OH 43210 USA	Huazhong University of Science & Technology; Huazhong University of Science & Technology; State University System of Florida; Florida State University; University System of Ohio; Ohio State University
135235	WOS:000653113100001	2021	Student governments in Chinese higher education: reflection on college students' and student cadres' political trust	Huang, W; Yao, PP; Li, F; Liao, XW	[Huang, Wei; Yao, Panpan; Liao, Xiaowei] Changsha Univ Sci & Technol, Sch Econ & Management, Changsha, Peoples R China; [Li, Fan] Wageningen Univ & Res, Dev Econ Grp, Wageningen, Netherlands	Changsha University of Science & Technology; Wageningen University & Research
135348	WOS:000614919800001	2021	The research-intensive university in a glonacal higher education system: the creation of the world-class university in China	Yang, LL; Yang, JL; Wang, CY	[Yang, Lili] Univ Oxford, Ctr Global Higher Educ, Dept Educ, Oxford, England; [Yang, Jiale; Wang, Chuanyi] Tsinghua Univ, Inst Educ, Beijing, Peoples R China	University of Oxford; Tsinghua University
135449	WOS:000494930000001	2021	Isomorphism, Diversification, and Strategic Ambiguity: Goal Setting of Chinese Higher Education Institutions in the Double World-Class Project	Zhao, K; You, Z	[Zhao, Kai] Florida State Univ, Ctr Postsecondary Success, Stone Bldg,1114 W Call St, Tallahassee, FL 32306 USA; [You, Zheng] Beijing Normal Univ, Inst Int & Comparat Educ, 19 Xinjiekouwai St Haidian, Beijing 100875, Peoples R China	State University System of Florida; Florida State University; Beijing Normal University
135457	WOS:000588593900001	2021	Innovation and Reform on Technology Empowered Education: The 24th Global Chinese Conference on Computers in Education	Hao, JJ; Guo, J; Wang, CX	[Hao, Jianjiang; Guo, Jiong] Northwest Normal Univ, Lanzhou, Peoples R China; [Wang, Charles Xiaoxue] Florida Gulf Coast Univ, Ft Myers, FL USA	Northwest Normal University - China; State University System of Florida; Florida Gulf Coast University
135517	WOS:000640943300001	2021	Why Chinese students choose to pursue secondary education in Canada: an empirical investigation based on push-pull model	Jing, XL; Peng, LS; Dai, K	[Jing, Xiaoli; Peng, Lisha] McGill Univ, Dept Integrated Studies Educ, Educ Bldg,3700 McTavish St, Montreal, PQ H3A 1Y2, Canada; [Dai, Kun] Peking Univ, Grad Sch Educ, 5 Yiheyuan Rd, Beijing 100871, Peoples R China	McGill University; Peking University
135565	WOS:000696110100009	2021	Are Non-Native English Speaking Students Disadvantaged in College Experiences and Cognitive Outcomes?	Liu, JJ; Hu, SP; Pascarella, ET	[Liu, Jiajun] Xian Jiaotong Liverpool Univ, Inst Leadership & Educ Adv Dev, 111 Ren Ai Rd, Suzhou, Jiangsu, Peoples R China; [Hu, Shouping] Florida State Univ, Dept Educ Leadership & Policy Studies, Tallahassee, FL 32306 USA; [Pascarella, Ernest T.] Univ Iowa, Dept Educ Policy & Leadership Studies, Iowa City, IA 52242 USA	Xi'an Jiaotong-Liverpool University; State University System of Florida; Florida State University; University of Iowa
135638	WOS:000673632500001	2021	Utilising a WeChat intervention to improve HIV and AIDS education among college students in China	Zha, PJ; Mahat, G; Qureshi, R; Zhao, L; Shen, Q; Chao, YY; Liu, Y	[Zha, Peijia; Mahat, Ganga; Qureshi, Rubab; Chao, Ying-Yu] Rutgers Sch Nursing, Newark, NJ USA; [Zhao, Liang] Lanzhou Univ, Dept Nursing, Lanzhou, Gansu, Peoples R China; [Shen, Qu; Liu, Yang] Xiamen Univ, Dept Nursing, Xiamen, Fujian, Peoples R China	Rutgers University System; Rutgers University New Brunswick; Rutgers University Biomedical & Health Sciences; Lanzhou University; Xiamen University
136088	WOS:000675091400001	2021	The Community of Inquiry perspective on students' social presence, cognitive presence, and academic performance in online project-based learning	Guo, PY; Saab, N; Wu, L; Admiraal, W	[Guo, Pengyue; Saab, Nadira; Admiraal, Wilfried] Leiden Univ, Grad Sch Teaching, ICLON, Leiden, Netherlands; [Wu, Lin] Huaqiao Univ, Mental Hlth Educ Ctr, Quanzhou, Peoples R China	Leiden University; Leiden University - Excl LUMC; Huaqiao University
136178	WOS:000576723200001	2021	Capitalising on academics' transnational experiences in the domestic research environment	Gao, Y; Liu, J	[Gao, Yuan] La Trobe Univ, Ctr Higher Educ Equ & Divers Res, Melbourne, Vic, Australia; [Liu, Jin] Beijing Inst Technol, Sch Humanities & Social Sci, Beijing, Peoples R China	La Trobe University; Beijing Institute of Technology
136289	WOS:000502229300001	2021	Individual agency and changing language education policy in China: reactions to the new 'Guidelines on College English Teaching'	Cheng, JY; Wei, L	[Cheng, Jingyan] Beijing Informat Sci & Technol Univ, Foreign Studies, 12 Xiaoying East Rd, Beijing 100192, Peoples R China; [Wei, Li] Univ Coll London, London, U Arab Emirates	Beijing Information Science & Technology University
136361	WOS:000623820900001	2021	Studying approaches: samples in China, Kuwait, and USA	Fusilier, M; Bhuyan, R; Russell, J; Lin, S; Yang, S	[Fusilier, Marcelline] Maria Coll Albany, Liberal Arts & Management, Albany, NY 12208 USA; [Bhuyan, Rafiqul] Alabama A&M Univ, Coll Business & Publ Affairs, Huntsville, AL USA; [Russell, John] Amer Univ Kuwait, Coll Business & Econ, Safat, Kuwait; [Lin, Shan] Lewis Univ, Coll Business, Romeoville, IL USA; [Yang, Shuai] Donghua Univ, Glorious Sun Sch Business & Management, Shanghai, Peoples R China	Alabama A&M University; American University of Kuwait; Lewis University; Donghua University
136496	WOS:000626978500004	2021	Mathematical Argumentation Performance of Sixth-Graders in a Chinese Rural Class	Zhou, D; Liu, JQ; Liu, J	[Zhou, Da] Northeast Normal Univ, Changchun, Peoples R China; [Liu, Jinqing] Indiana Univ, Bloomington, IN USA; [Liu, Jian] Beijing Normal Univ, Beijing, Peoples R China	Northeast Normal University - China; Indiana University System; Indiana University Bloomington; Beijing Normal University
136575	WOS:000614623000012	2021	ANALYSIS OF TWO-TIER QUESTION SCORING METHODS: A CASE STUDY ON THE LAWSON'S CLASSROOM TEST OF SCIENTIFIC REASONING	Zhou, SN; Liu, QY; Koenig, K; Xiao, QYLY; Bao, L	[Zhou, Shao-Na; Xiao, Qiu-ye Li-Yang] South China Normal Univ, Shantou, Peoples R China; [Liu, Qiao-Yi; Bao, Lei] Ohio State Univ, Columbus, OH 43210 USA; [Koenig, Kathleen] Univ Cincinnati, Cincinnati, OH USA	South China Normal University; University System of Ohio; Ohio State University; University System of Ohio; University of Cincinnati
136628	WOS:000472297900001	2021	Chinese university students' multilingual learning motivation under contextual influences: a multi-case study of Japanese majors	Wang, Z; Zheng, YY	[Wang, Zi] Univ Warwick, Ctr Appl Linguist, Coventry, W Midlands, England; [Zheng, Yongyan] Fudan Univ, Coll Foreign Languages & Literature, 220 Handan Rd, Shanghai 200433, Peoples R China	University of Warwick; Fudan University
136678	WOS:000513271900001	2021	Teacher educators' professional learning: perceptions of Dutch and Chinese teacher educators	Ping, C; Schellings, G; Beijaard, D; Ye, JY	[Ping, Cui; Schellings, Gonny; Beijaard, Douwe] Eindhoven Univ Technol, Eindhoven Sch Educ, POB 513, NL-5600 Eindhoven, Netherlands; [Ye, Juyan] Beijing Normal Univ, Ctr Teacher Educ Res, Fac Educ, Beijing, Peoples R China	Eindhoven University of Technology; Beijing Normal University
136987	WOS:000635204300013	2021	College Students' Development of Badminton Skills and Tactical Competencies Following Play Practice	Liu, HR; Wang, W; Zhang, CH; Hastie, PA	[Liu, Hairui; Hastie, Peter A.] Auburn Univ, Sch Kinesiol, Auburn, AL 36849 USA; [Wang, Wei; Zhang, Chunhe] Hubei Normal Univ, Coll Phys Educ, Huangshi, Hubei, Peoples R China	Auburn University System; Auburn University; Hubei Normal University
137264	WOS:000502177300001	2021	Returns to higher education subjects and tiers in China: evidence from the China Family Panel Studies	Kang, LL; Peng, F; Zhu, Y	[Kang, Lili] Shanghai Lixin Univ Accounting & Finance, Sch Business Adm, Dept Human Resources Management, Shanghai, Peoples R China; [Peng, Fei] Shanghai Lixin Univ Accounting & Finance, Sch Int Econ & Trade, Dept Econ, Shanghai, Peoples R China; [Zhu, Yu] Univ Dundee, Sch Business, 3 Perth Rd, Dundee DD1 4HN, Scotland; [Zhu, Yu] IZA Inst Labor Econ, Bonn, Germany; [Zhu, Yu] Global Labour Org, Geneva, Switzerland	Shanghai Lixin University of Accounting & Finance; Shanghai Lixin University of Accounting & Finance; University of Dundee; IZA Institute Labor Economics
137293	WOS:000677973900001	2021	Using learners' self-generated quizzes in online courses	Lin, X; Sun, Q; Zhang, XQ	[Lin, Xi] East Carolina Univ, Dept Interdisciplinary Profess, Greenville, NC 27858 USA; [Sun, Qi] Univ Tennessee, Educ Psychol & Counselling Dept, Knoxville, TN USA; [Zhang, Xiaoqiao] Shanghai Jiao Tong Univ, Sch Educ, Shanghai, Peoples R China	University of North Carolina; East Carolina University; University of Tennessee System; University of Tennessee Knoxville; Shanghai Jiao Tong University
137431	WOS:000519184200001	2021	Effects of team sports on anxiety, depression, perceived stress, and sleep quality in college students	Johnston, SA; Roskowski, C; He, ZH; Kong, LC; Chen, WY	[Johnston, Sara Ann; Roskowski, Christine; Kong, Lingchen; Chen, Weiyun] Univ Michigan, Sch Kinesiol, 1402 Washington Hts, Ann Arbor, MI 48168 USA; [He, Zhonghui] Peking Univ, 303Wusi Sports Ctr, Beijing, Peoples R China	University of Michigan System; University of Michigan; Peking University
137482	WOS:000721610000001	2021	Technical and Individual Factors Influencing Mobile Learning in China's Higher Education during the Outbreak of Covid-19	Yu, SZ; Zhang, J	[Yu, Sunze] Univ Malaysia, Kuala Lumpur, Malaysia; [Zhang, Jie] Beifang Minzu Univ, Yinchuan, Ningxia, Peoples R China	Universiti Malaya
137564	WOS:000604484100001	2021	Supportive learning environments at elementary level in China	Hernández-Romero, LL; Sun, XK	[Hernandez-Romero, Lili] Univ Nottingham Ningbo China, Sch Int Commun, Room 317,Admin Bldg,199 Taikang East Rd, Ningbo 315100, Peoples R China; [Sun, Xiaokun] Univ Cambridge, Dept Sociol, Floor 2,16 Mill Lane, Cambridge CB2 1SB, England	University of Nottingham Ningbo China; University of Cambridge
137626	WOS:000552868200001	2021	Exploring college students' conceptions of learning computer science: a draw-a-picture technique study	Xu, Z; Ritzhaupt, AD; Umapathy, K; Ning, Y; Tsai, CC	[Xu, Zhen; Ritzhaupt, Albert D.] Univ Florida, Sch Teaching & Learning, Gainesville, FL USA; [Umapathy, Karthikeyan] Univ North Florida, Sch Comp, Jacksonville, FL USA; [Ning, Yang] NanjingXiaoZhuang Univ, Coll Informat Engn, Nanjing, Peoples R China; [Tsai, Chin-Chung] Natl Taiwan Normal Univ, Program Learning Sci, Taipei, Taiwan; [Tsai, Chin-Chung] Natl Taiwan Normal Univ, Inst Res Excellence Learning Sci, Taipei, Taiwan	State University System of Florida; University of Florida; State University System of Florida; University of North Florida; National Taiwan Normal University; National Taiwan Normal University
137692	WOS:000671110300025	2021	Rhetorical and phraseological features of research article introductions: Variation among five social science disciplines	Lu, XF; Yoon, J; Kisselev, O; Casal, JE; Liu, YY; Deng, JL; Nie, R	[Lu, Xiaofei; Liu, Yingying] Penn State Univ, Dept Appl Linguist, 234 Sparks Bldg, University Pk, PA 16802 USA; [Yoon, Jungwan] Carnegie Mellon Univ, Dept English, Posner Hall 262, Pittsburgh, PA 15213 USA; [Kisselev, Olesya] Univ Texas San Antonio, Dept Bilingual Bicultural Studies, One UTSA Circle,3-302D Main Bldg, San Antonio, TX 78249 USA; [Casal, J. Elliott] Case Western Reserve Univ, Dept Cognit Sci, 617C Crawford Hall, Cleveland, OH 44106 USA; [Deng, Jinlei] Fujian Normal Univ, Coll Foreign Languages, 8 Shangsan Rd, Fuzhou 350007, Fujian, Peoples R China; [Nie, Rui] Cent China Normal Univ, Sch Foreign Languages, 152 Luoyu Rd, Wuhan 430079, Hubei, Peoples R China	Pennsylvania Commonwealth System of Higher Education (PCSHE); Pennsylvania State University; Pennsylvania State University - University Park; Penn State Behrend; Carnegie Mellon University; University of Texas System; University of Texas at San Antonio (UTSA); University System of Ohio; Case Western Reserve University; Fujian Normal University; Central China Normal University
137703	WOS:000693549000001	2021	A Transnational Research Collaboration: A Social Network Analysis and Perspectives on Our Community of Practice	Ward, P; Devrilmez, E; Ayvazo, S; Dervent, F; He, YH; Iserbyt, P; Ince, L; Kim, I; Ko, B; Li, WD; Tsuda, E	[Ward, Phillip; Li, Weidong] Ohio State Univ, Dept Human Sci, Rm A256 PAES Bldg,305 Annie & John Glenn Ave, Columbus, OH 43210 USA; [Devrilmez, Erhan] Karamanoglu Mehmetbey Univ, Sch Phys Educ & Sport, Karaman, Turkey; [Ayvazo, Shiri] David Yellin Coll Educ, Special Educ, Jerusalem, Israel; [Dervent, Fatih] Marmara Univ, Fac Sport Sci, Istanbul, Turkey; [He, Yaohui] East China Normal Univ, Coll Phys Educ & Hlth, Shanghai, Peoples R China; [Iserbyt, Peter] Katholieke Univ Leuven, Dept Movement Sci, Leuven, Belgium; [Ince, Levent] Middle East Tech Univ, Fac Educ, Phys Educ & Sports Dept, Ankara, Turkey; [Kim, Insook] Kent State Univ, Sch Teaching Learning & Curriculum Studies, Kent, OH 44242 USA; [Ko, Bomna] East Carolina Univ, Coll Hlth & Human Performance, Greenville, NC 27858 USA; [Tsuda, Emi] West Virginia Univ, Coll Phys Act & Sport Sci, Morgantown, WV 26506 USA	University System of Ohio; Ohio State University; Karamanoglu Mehmetbey University; Marmara University; East China Normal University; KU Leuven; Middle East Technical University; University System of Ohio; Kent State University; Kent State University Kent; Kent State University Salem; University of North Carolina; East Carolina University; West Virginia University
137784	WOS:000538842200001	2021	It Matters: Reference Indicator Selection in Measurement Invariance Tests	Thompson, YT; Song, HR; Shi, DX; Liu, ZK	[Thompson, Yutian T.] Univ Oklahoma, Hlth Sci Ctr, Oklahoma City, OK USA; [Song, Hairong] Univ Oklahoma, Norman, OK 73019 USA; [Shi, Dexin] Univ South Carolina, Columbia, SC 29208 USA; [Liu, Zhengkui] Chinese Acad Sci, Beijing, Peoples R China	University of Oklahoma System; University of Oklahoma Health Sciences Center; University of Oklahoma System; University of Oklahoma - Norman; University of South Carolina System; University of South Carolina Columbia; Chinese Academy of Sciences
137802	WOS:000570844500001	2021	To WeChat or to more chat during learning? The relationship between WeChat and learning from the perspective of university students	Hou, RJ; Han, SH; Wang, K; Zhang, CB	[Hou, Rujing] Tianjin Univ Technol & Educ, Sch Econ & Management, Tianjin 300222, Peoples R China; [Han, Shenghao] Shanghai Univ Finance & Econ, Business Sch, Shanghai 200433, Peoples R China; [Wang, Kun] Rutgers Business Sch, Mkt Dept, 1 Washington Pk, Newark, NJ 07102 USA; [Zhang, Chubing] Tianjin Univ Finance & Econ, Business Sch, Tianjin 300222, Peoples R China	Tianjin University of Technology & Education; Shanghai University of Finance & Economics; Rutgers University System; Rutgers University Newark; Rutgers University New Brunswick; Tianjin University of Finance & Economics
137879	WOS:000600647800007	2021	An Analysis of Chinese Preservice Physical Education Teachers' Beliefs About the Physical Education Profession	Keating, XD; Liu, JW; Liu, XL; Colburn, J; Guan, JM; Zhou, K	[Keating, Xiaofen D.; Liu, Xiaolu; Colburn, Jeff] Univ Texas Austin, Dept Curriculum & Instruct, Austin, TX 78712 USA; [Liu, Jingwen] Calif State Univ Fullerton, Dept Kinesiol, Fullerton, CA 92634 USA; [Guan, Jianmin] Univ Texas San Antonio, Dept Kinesiol & Hlth Educ, San Antonio, TX USA; [Zhou, Ke] Henan Univ, Coll Phys Educ, Kaifeng, Peoples R China	University of Texas System; University of Texas Austin; California State University System; California State University Fullerton; University of Texas System; University of Texas at San Antonio (UTSA); Henan University
138124	WOS:000507660300001	2021	The immediate and durable effects of yoga and physical fitness exercises on stress	Tong, JJ; Qi, X; He, ZH; Chen, SL; Pedersen, SJ; Cooley, PD; Spencer-Rodgers, J; He, S; Zhu, X	[Tong, Jiajin; He, Shuchang; Zhu, Xiangyi] Peking Univ, Sch Psychol & Cognit Sci, Beijing Key Lab Behav & Mental Hlth, Beijing, Peoples R China; [Qi, Xin; He, Zhonghui] Peking Univ, Dept Phys Educ & Res, Beijing 100871, Peoples R China; [Chen, Senlin] Louisiana State Univ, Sch Kinesiol, Baton Rouge, LA 70803 USA; [Pedersen, Scott J.] Univ Tasmania, Sch Educ, Act Work Lab, Launceston, Tas, Australia; [Cooley, P. Dean] Federat Univ, Educ & Arts, Ballarat, Vic, Australia; [Spencer-Rodgers, Julie] Calif Polytech State Univ San Luis Obispo, Dept Psychol & Child Dev, San Luis Obispo, CA 93407 USA	Peking University; Peking University; Louisiana State University System; Louisiana State University; University of Tasmania; Federation University Australia; California State University System; California Polytechnic State University San Luis Obispo
138420	WOS:000683186000001	2021	Living with solitude: narrative of a female college student from rural China	Li, YM; White, C; Zou, YL	[Li, Yumei] Sichuan Univ, Pittsburgh Inst, Chengdu, Peoples R China; [White, Cameron] Univ Houston, Dept Curriculum & Instruct, Houston, TX USA; [Zou, Yali] Univ Houston, Asian Amer Studies Ctr, Houston, TX USA	Sichuan University; University of Houston System; University of Houston; University of Houston System; University of Houston
138824	WOS:000566633600001	2021	International education through a bioecological development lens - a case study of Chinese doctoral students in Australia	Xu, X; Sit, H; Chen, S	[Xu, Xing] Sichuan Int Studies Univ, Sch Int Relat, Chongqing, Peoples R China; [Xu, Xing; Sit, Helena; Chen, Shen] Univ Newcastle, Sch Educ, Newcastle, NSW, Australia	Sichuan International Studies University; University of Newcastle
138883	WOS:000506198100001	2021	Examining sociocultural factors in assessing vocabulary knowledge of children from low socio-economic background	Xu, YY; Liu, L	[Xu, Yaoying] Virginia Commonwealth Univ, Dept Counseling & Special Educ, Richmond, VA 23284 USA; [Liu, Lan] Shanghai Normal Univ, Dept Geog, Shanghai, Peoples R China	Virginia Commonwealth University; Shanghai Normal University
138887	WOS:000525950000001	2021	Pre-service early childhood teachers' attitudes and intentions: young children's use of ICT	Dong, CM; Xu, QQ	[Dong, Chuanmei] Macquarie Univ, Dept Educ Studies, Sydney, NSW, Australia; [Xu, Qianqian] Shaanxi Normal Univ, Dept Educ, Xian, Peoples R China	Macquarie University; Shaanxi Normal University
139282	WOS:000663330400002	2021	A Competency Framework for Construction Engineering Graduates: An Industry Perspective	Zhang, XT; Tang, WZ; Duffield, CF; Zhang, LH; Hui, FKP; Liu, Y; Kang, YL	[Zhang, Xuteng; Tang, Wenzhe; Liu, Yang; Kang, Yanling] Tsinghua Univ, Dept Hydraul Engn, State Key Lab Hydrosci & Engn, Beijing 100084, Peoples R China; [Duffield, Colin F.; Zhang, Lihai; Hui, Felix Kin Peng] Univ Melbourne, Dept Infrastruct Engn, Melbourne, Vic 3010, Australia	Tsinghua University; University of Melbourne
139350	WOS:000661428400005	2021	A cultural comparison of mindfulness and student performance: Evidence from university students in five countries	Sumell, AJ; Chiang, EP; Koch, S; Mangeloja, E; Sun, J; Wu, JP	[Sumell, Albert J.] Youngstown State Univ, Dept Econ, Youngstown, OH 44555 USA; [Chiang, Eric P.] Florida Atlantic Univ, Dept Econ, Boca Raton, FL 33431 USA; [Koch, Steven] Univ Pretoria, Dept Econ, Pretoria, South Africa; [Mangeloja, Esa] Univ Jyvaskyla, Jyvaskyla, Finland; [Sun, Jin] Cent Univ Finance & Econ, Beijing, Peoples R China; [Wu, Jennifer Pedussel] Berlin Sch Econ & Law HWR, Berlin, Germany	University System of Ohio; Youngstown State University; State University System of Florida; Florida Atlantic University; University of Pretoria; University of Jyvaskyla; Central University of Finance & Economics; Berlin School of Economics & Law
139584	WOS:000573655500001	2021	Personality traits and job exploration among Latino business students: An exploratory investigation	Sui, L; Qin, H; Ned, J; Sun, LJ	[Sui, Lu] Shandong Technol & Business Univ, Dept Finance, 191 Binhai Middle Rd, Yantai 264005, Shandong, Peoples R China; [Qin, Hong] Univ Texas Rio Grande Valley, Dept Informat Syst, Edinburg, TX USA; [Ned, John] Univ Texas Rio Grande Valley, Dept Econ & Finance, Edinburg, TX USA; [Sun, Lijuan] Bloomsburg Univ Penn, Zeigler Coll Business, Dept Finance, Bloomsburg, PA USA	Shandong Technology & Business University; University of Texas System; University of Texas Rio Grande Valley; University of Texas System; University of Texas Rio Grande Valley; Pennsylvania State System of Higher Education (PASSHE); Bloomsburg University of Pennsylvania
139708	WOS:000642487500001	2021	Learning to become culturally responsive teacher educators in an internationalized doctoral course: A video-cued interpretive study	Liao, W; Wang, XW; Qin, KJ	[Liao, Wei] Beijing Normal Univ, Ctr Teacher Educ Res, Key Res Inst, Minist Educ, 19 Xinjiekouwai St,607 Yingdong Bldg, Beijing 100875, Peoples R China; [Wang, Xuewei] Univ Auckland, Sch Learning Dev & Practice, Educ & Social Work, 24 Princes St, Auckland, New Zealand; [Qin, Kongji] NYU, Dept Teaching & Learning, East Bldg,Room 422,239 Greene St, New York, NY 10003 USA	Beijing Normal University; University of Auckland; New York University
139786	WOS:000637460700001	2021	The elite exclusion: stratified access and production during the Chinese higher education expansion	Ding, YQ; Wu, YD; Yang, J; Ye, XY	[Ding, Yanqing; Wu, Yinduo] Peking Univ, Inst Econ Educ, Beijing, Peoples R China; [Ding, Yanqing; Wu, Yinduo] Peking Univ, Grad Sch Educ, Beijing, Peoples R China; [Yang, Jin] Univ Sci & Technol Beijing, Inst Educ Econ & Adm, Beijing, Peoples R China; [Ye, Xiaoyang] Princeton Univ, Sch Publ & Int Affairs, Princeton, NJ 08540 USA	Peking University; Peking University; University of Science & Technology Beijing; Princeton University
139801	WOS:000712075800010	2021	Factors influencing Chinese tourism students' choice of an overseas PhD program	Li, FX; Qi, HX; Guo, Q	[Li, Fangxuan (Sam); Guo, Qiang] Hainan Univ, Tourism Coll, Haiyun Middle Rd, Haikou, Hainan, Peoples R China; [Qi, Hongxia] Auckland Univ Technol, New Zealand Tourism Res Inst, Auckland, New Zealand	Hainan University; Auckland University of Technology
139965	WOS:000699959000006	2021	A deep active learning approach to exploring young adults' learning in a picture book elective	Zhang, NN; Zhao, HJ; Guo, KR	[Zhang, Nini; Zhao, Huijun] Changchun Normal Univ, Educ, Changchun, Peoples R China; [Guo, Karen] Deakin Univ, Early Childhood Educ, Geelong, Vic, Australia	Changchun Normal University; Deakin University
140320	WOS:000540101800001	2021	Large-scale international assessments of learning outcomes: balancing the interests of multiple stakeholders	Li, GR; Shcheglova, I; Bhuradia, A; Li, YY; Loyalka, P; Zhou, O; Hu, SF; Yu, NN; Ma, LP; Guo, F; Chirikov, I	[Li, Guirong; Li, Yanyan] Henan Univ, Sch Educ, Kaifeng, Peoples R China; [Li, Guirong; Li, Yanyan] Henan Univ, Int Ctr Act Res Educ, Kaifeng, Peoples R China; [Shcheglova, Irina; Chirikov, Igor] Natl Res Univ Higher Sch Econ, Inst Educ, Moscow, Russia; [Bhuradia, Ashutosh; Loyalka, Prashant; Zhou, Olivia] Stanford Univ, Grad Sch Educ, Stanford, CA 94305 USA; [Li, Yanyan] Stanford Univ, Rural Educ Act Program, Stanford, CA 94305 USA; [Hu, Shangfeng] Sichuan Normal Univ, Student Affairs Off, Chengdu, Sichuan, Peoples R China; [Yu, Ningning] Univ Jinan, Inst Higher Educ Res, Jinan, Shandong, Peoples R China; [Ma, Liping] Peking Univ, Grad Sch Educ, Beijing, Peoples R China; [Guo, Fei] Tsinghua Univ, Inst Educ, Beijing, Peoples R China; [Chirikov, Igor] Univ Calif Berkeley, Ctr Studies Higher Educ, Berkeley, CA USA	Henan University; Henan University; HSE University (National Research University Higher School of Economics); Stanford University; Stanford University; Sichuan Normal University; University of Jinan; Peking University; Tsinghua University; University of California System; University of California Berkeley
140329	WOS:000688819600001	2021	The Effects of Academic Self-Efficacy on Vocational Students Behavioral Engagement at School and at Firm Internships: A Model of Engagement-Value of Achievement Motivation	Hong, JC; Zhang, HL; Ye, JH; Ye, JN	[Hong, Jon-Chao] Natl Taiwan Normal Univ, Res Inst Learning Sci, 162 Heping East Rd Sect 1, Taipei 106, Taiwan; [Zhang, Hui-Ling] Cent China Normal Univ, Res Inst Lifelong Educ, 152 Luoyu Rd, Wuhan 430000, Peoples R China; [Ye, Jian-Hong] Dhurakij Pundit Univ, 110-1-4 Prachachuen Rd, Bangkok 10210, Thailand; [Ye, Jhen-Ni] Natl Taipei Univ Technol, Grad Inst Technol & Vocat Educ, 1 Sect 3,Zhongxiao & Rd, Taipei 106, Taiwan	National Taiwan Normal University; Central China Normal University; Dhurakij Pundit University; National Taipei University of Technology
140584	WOS:000623615000010	2021	Higher education and family background: Which really matters to individual's socioeconomic status development in China	Xing, Y; Hu, YM; Zhou, JZ	[Xing, Yun] Northwest Normal Univ, Coll Educ, Lanzhou 730070, Peoples R China; [Hu, Yongmei] Beijing Normal Univ, Fac Educ, Beijing 100875, Peoples R China; [Zhou, Jian-Zhong] Calif State Univ Sacramento, Sacramento, CA 95819 USA	Northwest Normal University - China; Beijing Normal University; California State University System; California State University Sacramento
140624	WOS:000583729000001	2021	Psychometric Properties of the Academic Encouragement Scale in Chinese University Students	Tang, H; Huo, ZK; Liu, CJ; Liu, ZJ; Wong, YJ	[Tang, Hui; Huo, Zhongkai] Guangzhou Univ, Guangzhou, Peoples R China; [Tang, Hui] Zhaoqing Univ, Zhaoqing, Peoples R China; [Liu, Chaojie] La Trobe Univ, Melbourne, Vic, Australia; [Liu, Zhijun] Zunyi Med Univ, 6 Xuefu West Ave, Zunyi 563006, Guizhou, Peoples R China; [Wong, Y. Joel] Indiana Univ Bloomington, Bloomington, IN USA	Guangzhou University; Zhaoqing University; La Trobe University; Zunyi Medical University; Indiana University System; Indiana University Bloomington
140667	WOS:000548956100001	2021	International student management in China: growing pains and system transitions	Liu, W; Liu, ZH	[Liu, Wei] Univ Alberta, Univ Alberta Int, Edmonton, AB, Canada; [Liu, Zenghua] Beijing Univ Technol, Coll Int Educ, Beijing, Peoples R China	University of Alberta; Beijing University of Technology
141592	WOS:000750833800001	2022	The ASK-SEAT: a competency-based assessment scale for students majoring in clinical medicine	Huang, LX; Li, ZH; Huang, ZT; Zhan, WJ; Huang, XQ; Xu, HJ; Cheng, CB; Zheng, YY; Xin, G; Zheng, SY; Guo, P	[Huang, Linxiang; Li, Zihua; Huang, Zeting; Zhan, Weijie; Huang, Xiaoqing; Xu, Haijie; Cheng, Chibin] Shantou Univ, Dept Clin Med, Med Coll, Shantou 515041, Peoples R China; [Zheng, Yingying] East Carolina Univ, Dept Pediat, Greenville, NC 27834 USA; [Zheng, Yingying] Vidant Med Ctr, Greenville, NC 27834 USA; [Xin, Gang] Shantou Univ, Dept Microbiol & Immunol, Med Coll, Shantou 515041, Peoples R China; [Zheng, Shaoyan] Shantou Univ, Dept Higher Med Educ, Med Coll, Shantou 515041, Peoples R China; [Guo, Pi] Shantou Univ, Dept Publ Hlth & Prevent Med, Med Coll, Shantou 515041, Peoples R China	Shantou University; University of North Carolina; East Carolina University; Shantou University; Shantou University; Shantou University
